Year,Original Order,Also Runs,Prize,Game ID,Title,Event Type,Game System,Rules Edition,Age Required,Experience Required,Duration,Start Date & Time,Cost $,Group,GM Names,Location,Maximum Players,Short Description,Long Description,Minimum Players,Materials Provided,End Date & Time,Website,Email,Tournament?,Round Number,Total Rounds,Minimum Play Time,Attendee Registration?,Room Name,Table Number,Special Category,Tickets Available,Last Modified,Rules Complexity
2004,1784,,,NM00258,Warlord: Play For Prize,NM - Non-Historical Miniatures,Warlord,1st Edition,Everyone (6+),Young Players (rules are taught),2,2004-08-21 10:00:00,1.5,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1785,,,NM00259,Warlord: Play For Prize,NM - Non-Historical Miniatures,Warlord,1st Edition,Everyone (6+),Young Players (rules are taught),2,2004-08-21 14:00:00,1.5,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1786,,,NM00260,Warlord: Play For Prize,NM - Non-Historical Miniatures,Warlord,1st Edition,Everyone (6+),Young Players (rules are taught),2,2004-08-21 18:00:00,1.5,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1787,,,NM00261,Warlord: Play For Prize,NM - Non-Historical Miniatures,Warlord,1st Edition,Everyone (6+),Young Players (rules are taught),2,2004-08-21 20:00:00,1.5,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1788,,,NM00262,Warlord: Play For Prize,NM - Non-Historical Miniatures,Warlord,1st Edition,Everyone (6+),Young Players (rules are taught),2,2004-08-22 10:00:00,1.5,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1789,,,NM00263,Warlord: Play For Prize,NM - Non-Historical Miniatures,Warlord,1st Edition,Everyone (6+),Young Players (rules are taught),2,2004-08-22 14:00:00,1.5,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1790,,,NM00264,Warlord: All Out War,NM - Non-Historical Miniatures,Warlord,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-19 14:00:00,3,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1791,,,NM00265,Warlord: All Out War,NM - Non-Historical Miniatures,Warlord,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-19 18:00:00,3,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1792,,,NM00266,Warlord: All Out War,NM - Non-Historical Miniatures,Warlord,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-20 10:00:00,3,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1793,,,NM00267,Warlord: All Out War,NM - Non-Historical Miniatures,Warlord,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-20 14:00:00,3,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1794,,,NM00268,Warlord: All Out War,NM - Non-Historical Miniatures,Warlord,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-20 18:00:00,3,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1795,,,NM00269,Warlord: All Out War,NM - Non-Historical Miniatures,Warlord,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-21 10:00:00,3,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1796,,,NM00270,Warlord: All Out War,NM - Non-Historical Miniatures,Warlord,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-21 14:00:00,3,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1797,,,NM00271,Warlord: All Out War,NM - Non-Historical Miniatures,Warlord,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-21 18:00:00,3,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1798,,,NM00272,Warlord: All Out War,NM - Non-Historical Miniatures,Warlord,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-22 10:00:00,3,Reaper Miniatures,Stephen D. Turner,,16,,,,,,,,,,,,,,,,,,
2004,1799,,,NM00273,Legends of Claytopia Qualifier,NM - Non-Historical Miniatures,Home Rules,,Everyone (6+),Young Players (rules are taught),2,2004-08-19 23:00:00,1.5,Game Base 7,William Murray,,8,,,,,,,,,,,,,,,,,,
2004,1800,,,NM00274,Legends of Claytopia Qualifier,NM - Non-Historical Miniatures,Home Rules,,Everyone (6+),Young Players (rules are taught),2,2004-08-20 10:00:00,1.5,Game Base 7,William Murray,,8,,,,,,,,,,,,,,,,,,
2004,1801,,,NM00275,Legends of Claytopia Final - Battle Royal,NM - Non-Historical Miniatures,Home Rules,,Everyone (6+),Young Players (rules are taught),2,2004-08-21 12:00:00,0,Game Base 7,William Murray,,8,,,,,,,,,,,,,,,,,,
2004,1802,,,NM00276,Mage Knight 500 point/3 action Constructed Tournament,NM - Non-Historical Miniatures,Mage Knight,Current,Everyone (6+),Some Experience Needed,6,2004-08-19 10:00:00,4.5,"WizKids, Inc.",,,32,,,,,,,,,,,,,,,,,,
2004,1803,,,NM00277,MechWarrior 450 point Constructed Tournament,NM - Non-Historical Miniatures,MechWarrior,Current,Everyone (6+),Some Experience Needed,6,2004-08-19 11:00:00,4.5,"WizKids, Inc.",,,32,,,,,,,,,,,,,,,,,,
2004,1804,,,NM00278,DC HeroClix 300 Point Constructed Tournament,NM - Non-Historical Miniatures,DC HeroClix,Current,Everyone (6+),Some Experience Needed,6,2004-08-19 12:00:00,4.5,"WizKids, Inc.",,,32,,,,,,,,,,,,,,,,,,
2004,1805,,,NM00279,MechWarrior : Dropship Down!,NM - Non-Historical Miniatures,MechWarrior,Current,Everyone (6+),Some Experience Needed,6,2004-08-19 13:00:00,4.5,"WizKids, Inc.",,,70,,,,,,,,,,,,,,,,,,
2004,1806,,,NM00280,MechWarrior 600 point Faction Pure Constructed Tournament,NM - Non-Historical Miniatures,MechWarrior,Current,Everyone (6+),Some Experience Needed,6,2004-08-20 10:00:00,4.5,"WizKids, Inc.",,,64,,,,,,,,,,,,,,,,,,
2004,1807,,,NM00281,Mage Knight 400 point Faction Pure Constructed Tournament,NM - Non-Historical Miniatures,Mage Knight,Current,Everyone (6+),Some Experience Needed,6,2004-08-20 11:00:00,4.5,"WizKids, Inc.",,,64,,,,,,,,,,,,,,,,,,
2004,1808,,,NM00282,Marvel HeroClix 300 point Team Pure Constructed,NM - Non-Historical Miniatures,Marvel HeroClix,Current,Everyone (6+),Some Experience Needed,6,2004-08-20 12:00:00,4.5,"WizKids, Inc.",,,64,,,,,,,,,,,,,,,,,,
2004,1809,,,NM00283,And the Horse You Rode In On&,NM - Non-Historical Miniatures,Mage Knight,Current,Everyone (6+),Some Experience Needed,6,2004-08-20 13:00:00,4.5,"WizKids, Inc.",,,92,,,,,,,,,,,,,,,,,,
2004,1810,,,NM00284,MLB SportsClix Constructed Tournament,NM - Non-Historical Miniatures,MLB SportsClix,Current,Everyone (6+),Some Experience Needed,6,2004-08-20 14:00:00,4.5,"WizKids, Inc.",,,32,,,,,,,,,,,,,,,,,,
2004,1811,,,NM00285,Mage Knight 300 point Constructed Tournament,NM - Non-Historical Miniatures,Mage Knight,Current,Everyone (6+),Some Experience Needed,6,2004-08-21 10:00:00,4.5,"WizKids, Inc.",,,32,,,,,,,,,,,,,,,,,,
2004,1812,,,NM00286,MechWarrior 450 point Constructed Tournament,NM - Non-Historical Miniatures,MechWarrior,Current,Everyone (6+),Some Experience Needed,6,2004-08-21 11:00:00,4.5,"WizKids, Inc.",,,32,,,,,,,,,,,,,,,,,,
2004,1813,,,NM00287,DC HeroClix 300 Point Constructed Tournament,NM - Non-Historical Miniatures,DC HeroClix,Current,Everyone (6+),Some Experience Needed,6,2004-08-21 12:00:00,4.5,"WizKids, Inc.",,,32,,,,,,,,,,,,,,,,,,
2004,1814,,,NM00288,Marvel HeroClix : Battle For Galactus!,NM - Non-Historical Miniatures,Marvel HeroClix,Current,Everyone (6+),Some Experience Needed,6,2004-08-21 13:00:00,4.5,"WizKids, Inc.",,,92,,,,,,,,,,,,,,,,,,
2004,1815,,,NM00289,Pirates of the Spanish Main : Blackheart's Wager,NM - Non-Historical Miniatures,Pirates of the Spanish Main,Current,Everyone (6+),Some Experience Needed,3,2004-08-21 14:00:00,3,"WizKids, Inc.",,,100,,,,,,,,,,,,,,,,,,
2004,1816,,,NM00290,Mage Knight 300 point Constructed Tournament,NM - Non-Historical Miniatures,Mage Knight,Current,Everyone (6+),Some Experience Needed,6,2004-08-22 10:00:00,4.5,"WizKids, Inc.",,,32,,,,,,,,,,,,,,,,,,
2004,1817,,,NM00291,MechWarrior 450 point Constructed Tournament,NM - Non-Historical Miniatures,MechWarrior,Current,Everyone (6+),Some Experience Needed,6,2004-08-22 10:00:00,4.5,"WizKids, Inc.",,,32,,,,,,,,,,,,,,,,,,
2004,1818,,,NM00292,Marvel HeroClix 300 point Constructed Tournament,NM - Non-Historical Miniatures,Marvel HeroClix,Current,Everyone (6+),Some Experience Needed,5,2004-08-22 11:00:00,4.5,"WizKids, Inc.",,,32,,,,,,,,,,,,,,,,,,
2004,1819,,,NM00293,Invasion of Draconis 3068,NM - Non-Historical Miniatures,Classic Battletech,Master Rules Revised,Everyone (6+),Young Players (rules are taught),6,2004-08-19 19:00:00,4.5,Gunner's Garrison,GUNNER,,20,,,,,,,,,,,,,,,,,,
2004,1820,,,NM00294,Battle for Terra,NM - Non-Historical Miniatures,Classic Battletech,Master Rules Revised,Everyone (6+),Young Players (rules are taught),6,2004-08-20 19:00:00,4.5,Gunner's Garrison,GUNNER,,20,,,,,,,,,,,,,,,,,,
2004,1821,,,NM00295,Cork in a Bottle,NM - Non-Historical Miniatures,Classic Battletech,Master Rules Revised,Everyone (6+),Young Players (rules are taught),6,2004-08-21 19:00:00,4.5,Gunner's Garrison,GUNNER,,20,,,,,,,,,,,,,,,,,,
2004,1822,,,NM00296,Circus Supremus: Year One,NM - Non-Historical Miniatures,Circus Imperium,Master Rules Revised,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 14:00:00,3,Flayed Goblin Gaming (FG3),Flayed Goblin Gaming Group,,7,,,,,,,,,,,,,,,,,,
2004,1823,,,NM00297,Circus Supremus: Year One,NM - Non-Historical Miniatures,Circus Imperium,Master Rules Revised,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 08:00:00,3,Flayed Goblin Gaming (FG3),Flayed Goblin Gaming Group,,7,,,,,,,,,,,,,,,,,,
2004,1824,,,NM00298,Evil Stevie's Pirate Battle Game,NM - Non-Historical Miniatures,Evil Stevie's Pirate Game by Steve Jackson,2000 w/ House Rules,Teen (13+),Newcomers (maturity preferred),2,2004-08-19 10:00:00,1.5,Gaming Lego Users Group ,Larry Pieniazek,,6,,,,,,,,,,,,,,,,,,
2004,1825,,,NM00299,Evil Stevie's Pirate Battle Game,NM - Non-Historical Miniatures,Evil Stevie's Pirate Game by Steve Jackson,2000 w/ House Rules,Teen (13+),Newcomers (maturity preferred),2,2004-08-19 12:00:00,1.5,Gaming Lego Users Group ,Larry Pieniazek,,6,,,,,,,,,,,,,,,,,,
2004,1826,,,NM00300,Evil Stevie's Pirate Battle Game,NM - Non-Historical Miniatures,Evil Stevie's Pirate Game by Steve Jackson,2000 w/ House Rules,Teen (13+),Newcomers (maturity preferred),2,2004-08-19 14:00:00,1.5,Gaming Lego Users Group ,Larry Pieniazek,,6,,,,,,,,,,,,,,,,,,
2004,1827,,,NM00301,Evil Stevie's Pirate Game Campaign,NM - Non-Historical Miniatures,Evil Stevie's Pirate Game by Steve Jackson,2000 w/ House Rules,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 16:00:00,3,Gaming Lego Users Group , Frank Filz,,16,,,,,,,,,,,,,,,,,,
2004,1828,,,NM00302,Evil Stevie's Pirate Game Campaign,NM - Non-Historical Miniatures,Evil Stevie's Pirate Game by Steve Jackson,2000 w/ House Rules,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 22:00:00,3,Gaming Lego Users Group , Frank Filz,,16,,,,,,,,,,,,,,,,,,
2004,1829,,,NM00303,Evil Stevie's Pirate Game Campaign,NM - Non-Historical Miniatures,Evil Stevie's Pirate Game by Steve Jackson,2000 w/ House Rules,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 12:00:00,3,Gaming Lego Users Group , Frank Filz,,16,,,,,,,,,,,,,,,,,,
2004,1830,,,NM00304,Evil Stevie's Pirate Game Campaign,NM - Non-Historical Miniatures,Evil Stevie's Pirate Game by Steve Jackson,2000 w/ House Rules,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 16:00:00,3,Gaming Lego Users Group , Frank Filz,,16,,,,,,,,,,,,,,,,,,
2004,1831,,,NM00305,Evil Stevie's Pirate Game Campaign,NM - Non-Historical Miniatures,Evil Stevie's Pirate Game by Steve Jackson,2000 w/ House Rules,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 22:00:00,3,Gaming Lego Users Group , Frank Filz,,16,,,,,,,,,,,,,,,,,,
2004,1832,,,NM00306,Robbing Hood,NM - Non-Historical Miniatures,Brick Battles,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-19 10:00:00,1.5,Gaming Lego Users Group ,James Brown,,4,,,,,,,,,,,,,,,,,,
2004,1833,,,NM00307,Robbing Hood,NM - Non-Historical Miniatures,Brick Battles,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-19 14:00:00,1.5,Gaming Lego Users Group ,James Brown,,4,,,,,,,,,,,,,,,,,,
2004,1834,,,NM00308,Robbing Hood,NM - Non-Historical Miniatures,Brick Battles,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-19 18:00:00,1.5,Gaming Lego Users Group ,James Brown,,4,,,,,,,,,,,,,,,,,,
2004,1835,,,NM00309,Robbing Hood,NM - Non-Historical Miniatures,Brick Battles,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-20 08:00:00,1.5,Gaming Lego Users Group ,James Brown,,4,,,,,,,,,,,,,,,,,,
2004,1836,,,NM00310,Robbing Hood,NM - Non-Historical Miniatures,Brick Battles,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-20 10:00:00,1.5,Gaming Lego Users Group ,James Brown,,4,,,,,,,,,,,,,,,,,,
2004,1837,,,NM00311,Brick Quest,NM - Non-Historical Miniatures,Brick Quest,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-19 12:00:00,1.5,Gaming Lego Users Group , Peter Guenther,,6,,,,,,,,,,,,,,,,,,
2004,1838,,,NM00312,Brick Quest,NM - Non-Historical Miniatures,Brick Quest,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-20 12:00:00,1.5,Gaming Lego Users Group , Peter Guenther,,6,,,,,,,,,,,,,,,,,,
2004,1839,,,NM00313,Brick Quest,NM - Non-Historical Miniatures,Brick Quest,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-21 08:00:00,1.5,Gaming Lego Users Group , Peter Guenther,,6,,,,,,,,,,,,,,,,,,
2004,1840,,,NM00314,Brick Quest,NM - Non-Historical Miniatures,Brick Quest,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-22 08:00:00,1.5,Gaming Lego Users Group , Peter Guenther,,6,,,,,,,,,,,,,,,,,,
2004,1841,,,NM00315,Brick Mech,NM - Non-Historical Miniatures,Brick Mech,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-19 16:00:00,1.5,Gaming Lego Users Group , Peter Guenther,,8,,,,,,,,,,,,,,,,,,
2004,1842,,,NM00316,Brick Mech,NM - Non-Historical Miniatures,Brick Mech,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-20 14:00:00,1.5,Gaming Lego Users Group , Peter Guenther,,8,,,,,,,,,,,,,,,,,,
2004,1843,,,NM00317,Brick Mech,NM - Non-Historical Miniatures,Brick Mech,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-21 10:00:00,1.5,Gaming Lego Users Group , Peter Guenther,,8,,,,,,,,,,,,,,,,,,
2004,1844,,,NM00318,Brick Mech,NM - Non-Historical Miniatures,Brick Mech,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-22 10:00:00,1.5,Gaming Lego Users Group , Peter Guenther,,8,,,,,,,,,,,,,,,,,,
2004,1845,,,NM00319,BrickWars,NM - Non-Historical Miniatures,BrikWars,1st Edition,Teen (13+),Young Players (rules are taught),4,2004-08-19 16:00:00,3,Gaming Lego Users Group ,James Seibert,,6,,,,,,,,,,,,,,,,,,
2004,1846,,,NM00320,BrickWars,NM - Non-Historical Miniatures,BrikWars,1st Edition,Teen (13+),Young Players (rules are taught),4,2004-08-20 08:00:00,3,Gaming Lego Users Group ,James Seibert,,6,,,,,,,,,,,,,,,,,,
2004,1847,,,NM00321,BrickWars,NM - Non-Historical Miniatures,BrikWars,1st Edition,Teen (13+),Young Players (rules are taught),4,2004-08-20 12:00:00,3,Gaming Lego Users Group ,James Seibert,,6,,,,,,,,,,,,,,,,,,
2004,1848,,,NM00322,BrickWars,NM - Non-Historical Miniatures,BrikWars,1st Edition,Teen (13+),Young Players (rules are taught),4,2004-08-22 12:00:00,3,Gaming Lego Users Group ,James Seibert,,6,,,,,,,,,,,,,,,,,,
2004,1849,,,NM00323,MechaTon,NM - Non-Historical Miniatures,Mechaton,1st Edition,Teen (13+),Newcomers (maturity preferred),2,2004-08-21 10:00:00,1.5,Gaming Lego Users Group ,Larry Pieniazek,,8,,,,,,,,,,,,,,,,,,
2004,1850,,,NM00324,Evil Stevie's Pirate Battle Game,NM - Non-Historical Miniatures,Evil Stevie's Pirate Game by Steve Jackson,2000 w/ House Rules,Teen (13+),Newcomers (maturity preferred),2,2004-08-19 16:00:00,1.5,Gaming Lego Users Group ,Larry Pieniazek,,6,,,,,,,,,,,,,,,,,,
2004,1851,,,NM00325,Evil Stevie's Pirate Battle Game,NM - Non-Historical Miniatures,Evil Stevie's Pirate Game by Steve Jackson,2000 w/ House Rules,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 20:00:00,3,Gaming Lego Users Group ,Larry Pieniazek,,6,,,,,,,,,,,,,,,,,,
2004,1852,,,NM00326,Hold Until Relieved,NM - Non-Historical Miniatures,Stargrunt,2nd Edition,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 18:00:00,3,Independent,Bryan Miller,,6,,,,,,,,,,,,,,,,,,
2004,1853,,,NM00327,Zombie Quest,NM - Non-Historical Miniatures,"HeroQuest (Milton Bradley, Modified Rules)",Home Modified Rules,Teen (13+),N/A,4,2004-08-20 15:00:00,3,Bomb Voyage Studios,"Jared Petty, Jesse Hibbs, Ben Eckman",,6,,,,,,,,,,,,,,,,,,
2004,1854,,,NM00328,Zombie Quest,NM - Non-Historical Miniatures,"HeroQuest (Milton Bradley, Modified Rules)",Home Modified Rules,Teen (13+),N/A,4,2004-08-21 09:00:00,3,Bomb Voyage Studios,"Jared Petty, Jesse Hibbs, Ben Eckman",,6,,,,,,,,,,,,,,,,,,
2004,1855,,,NM00329,Zombie Quest,NM - Non-Historical Miniatures,"HeroQuest (Milton Bradley, Modified Rules)",Home Modified Rules,Teen (13+),N/A,4,2004-08-21 13:00:00,3,Bomb Voyage Studios,"Jared Petty, Jesse Hibbs, Ben Eckman",,6,,,,,,,,,,,,,,,,,,
2004,1856,,,NM00330,Zombie Quest,NM - Non-Historical Miniatures,"HeroQuest (Milton Bradley, Modified Rules)",Home Modified Rules,Teen (13+),N/A,4,2004-08-21 17:00:00,3,Bomb Voyage Studios,"Jared Petty, Jesse Hibbs, Ben Eckman",,6,,,,,,,,,,,,,,,,,,
2004,1857,,,NM00331,Mountain Defenses,NM - Non-Historical Miniatures,Chronopia,2nd Edition,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 13:00:00,3,Independent,Dennis Moler,,6,,,,,,,,,,,,,,,,,,
2004,1858,,,NM00332,Enemy of my Enemy,NM - Non-Historical Miniatures,Chronopia,2nd Edition,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 13:00:00,3,Independent,Dennis Moler,,6,,,,,,,,,,,,,,,,,,
2004,1859,,,NM00333,Avenging Rescue,NM - Non-Historical Miniatures,Chronopia,2nd Edition,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 13:00:00,3,Independent,Dennis Moler,,6,,,,,,,,,,,,,,,,,,
2004,1860,,,NM00334,Power Projection,NM - Non-Historical Miniatures,Traveller: Power Projection,1st Edition,Teen (13+),Young Players (rules are taught),2,2004-08-19 18:00:00,1.5,"Mystic Station Designs, LLC",Chris Rubenstahl,,4,,,,,,,,,,,,,,,,,,
2004,1861,,,NM00335,Power Projection,NM - Non-Historical Miniatures,Traveller: Power Projection,,Teen (13+),Young Players (rules are taught),2,2004-08-20 16:00:00,1.5,"Mystic Station Designs, LLC",Chris Rubenstahl,,4,,,,,,,,,,,,,,,,,,
2004,1862,,,NM00336,Power Projection,NM - Non-Historical Miniatures,Traveller: Power Projection,1st Edition,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 18:00:00,3,"Mystic Station Designs, LLC",Chris Rubenstahl,,4,,,,,,,,,,,,,,,,,,
2004,1863,,,NM00337,Power Projection Tournament,NM - Non-Historical Miniatures,All,1st Edition,Teen (13+),Young Players (rules are taught),4,2004-08-22 10:00:00,3,"Mystic Station Designs, LLC",Chris Rubenstahl,,10,,,,,,,,,,,,,,,,,,
2004,1864,,,NM00338,Sci-Fi Crossover: Hollywood Babylon,NM - Non-Historical Miniatures,Full Thrust Fleet Book,N/A,Teen (13+),Some Experience Needed,4,2004-08-20 12:00:00,3,M Collective,Dean Gundberg,,8,,,,,,,,,,,,,,,,,,
2004,1865,,,NM00339,Sci-Fi Crossover: Hollywood Babylon,NM - Non-Historical Miniatures,Full Thrust Fleet Book,N/A,Teen (13+),Some Experience Needed,4,2004-08-20 17:00:00,3,M Collective,Dean Gundberg,,8,,,,,,,,,,,,,,,,,,
2004,1866,,,NM00340,Xeno Wars: The Second Wave,NM - Non-Historical Miniatures,Full Thrust Fleet Book,N/A,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 17:00:00,3,M Collective,Dean Gundberg,,8,,,,,,,,,,,,,,,,,,
2004,1867,,,NM00341,Helm - Full Thrust!,NM - Non-Historical Miniatures,Full Thrust Fleet Book,N/A,Everyone (6+),Newcomers (maturity preferred),2,2004-08-19 17:00:00,1.5,M Collective,Dean Gundberg,,8,,,,,,,,,,,,,,,,,,
2004,1868,,,NM00342,Helm - Full Thrust!,NM - Non-Historical Miniatures,Full Thrust Fleet Book,N/A,Everyone (6+),Newcomers (maturity preferred),2,2004-08-19 19:00:00,1.5,M Collective,Dean Gundberg,,8,,,,,,,,,,,,,,,,,,
2004,1869,,,NM00343,Helm - Full Thrust!,NM - Non-Historical Miniatures,Full Thrust Fleet Book,N/A,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 19:00:00,3,M Collective,Noah Doyle,,8,,,,,,,,,,,,,,,,,,
2004,1870,,,NM00344,Helm - Full Thrust!,NM - Non-Historical Miniatures,Full Thrust Fleet Book,N/A,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 19:00:00,3,M Collective,Noah Doyle,,8,,,,,,,,,,,,,,,,,,
2004,1871,,,NM00345,Defiance,NM - Non-Historical Miniatures,Dirtside II / Full Thrust,N/A,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 19:00:00,3,M Collective,Mike Miserendino,,8,,,,,,,,,,,,,,,,,,
2004,1872,,,NM00346,Defiance,NM - Non-Historical Miniatures,Dirtside II / Full Thrust,N/A,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 19:00:00,3,M Collective,Mike Miserendino,,8,,,,,,,,,,,,,,,,,,
2004,1873,,,NM00347,War Dogs,NM - Non-Historical Miniatures,War Dogs!,N/A,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 19:00:00,3,M Collective,Paul Neher,,8,,,,,,,,,,,,,,,,,,
2004,1874,,,NM00348,War Dogs,NM - Non-Historical Miniatures,War Dogs!,N/A,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 17:00:00,3,M Collective,Paul Neher,,8,,,,,,,,,,,,,,,,,,
2004,1875,,,NM00349,CAV Scenario Games,NM - Non-Historical Miniatures,CAV: Combat Assault Vehicle,Current/Journal of Recognition,Teen (13+),Some Experience Needed,3,2004-08-20 13:00:00,1.5,Independent,"Mark ""Spire"" McHugh",,8,,,,,,,,,,,,,,,,,,
2004,1876,,,NM00350,CAV Scenario Games,NM - Non-Historical Miniatures,CAV: Combat Assault Vehicle,Current/Journal of Recognition,Teen (13+),Some Experience Needed,3,2004-08-20 16:00:00,1.5,Independent,"Mark ""Spire"" McHugh",,8,,,,,,,,,,,,,,,,,,
2004,1877,,,NM00351,CAV Scenario Games,NM - Non-Historical Miniatures,CAV: Combat Assault Vehicle,Current/Journal of Recognition,Teen (13+),Some Experience Needed,3,2004-08-20 18:00:00,1.5,Independent,"Mark ""Spire"" McHugh",,8,,,,,,,,,,,,,,,,,,
2004,1878,,,NM00352,CAV Operational Game,NM - Non-Historical Miniatures,CAV: Combat Assault Vehicle,Current/Journal of Recognition,Teen (13+),Some Experience Needed,6,2004-08-21 13:00:00,3,Independent,"Mark ""Spire"" McHugh",,14,,,,,,,,,,,,,,,,,,
2004,1879,,,NM00353,S7C Grand Unlimited Tourney Training Event,NM - Non-Historical Miniatures,Classic Battletech,Revised,Teen (13+),Some Experience Needed,2,2004-08-19 15:00:00,1.5,Solaris 7 Coalition,,,128,,,,,,,,,,,,,,,,,,
2004,1880,,,NM00354,S7C Charity Event V: Swords of Chaos - Defenders of Chandler,NM - Non-Historical Miniatures,Classic Battletech,Revised,Teen (13+),Some Experience Needed,4,2004-08-21 15:00:00,3,Solaris 7 Coalition,,,18,,,,,,,,,,,,,,,,,,
2004,1881,,,NM00355,S7C Charity Event VI: Invasion of the Capellan Confederation,NM - Non-Historical Miniatures,Classic Battletech,Revised,Teen (13+),Some Experience Needed,4,2004-08-21 19:00:00,6,Solaris 7 Coalition,,,16,,,,,,,,,,,,,,,,,,
2004,1882,,,NM00356,S7C Charity Event I: Solaris 7 Coalition vs. The World,NM - Non-Historical Miniatures,Classic Battletech,Revised,Teen (13+),Some Experience Needed,4,2004-08-19 18:00:00,6,Solaris 7 Coalition,,,12,,,,,,,,,,,,,,,,,,
2004,1883,,,NM00357,S7C Charity Event II: Solaris 7 Grand Unlimited Tourney & RPG- 1st Qualifier,NM - Non-Historical Miniatures,Classic Battletech,Revised,Teen (13+),Some Experience Needed,2,2004-08-19 17:00:00,4.5,Solaris 7 Coalition,,,32,,,,,,,,,,,,,,,,,,
2004,1884,,,NM00358,S7C Charity Event II: Solaris 7 Grand Unlimited Tourney & RPG- 2nd Qualifier,NM - Non-Historical Miniatures,Classic Battletech,Revised,Teen (13+),Some Experience Needed,2,2004-08-19 19:00:00,4.5,Solaris 7 Coalition,,,32,,,,,,,,,,,,,,,,,,
2004,1885,,,NM00359,S7C Charity Event II: Solaris 7 Grand Unlimited Tourney & RPG- 3rd Qualifier,NM - Non-Historical Miniatures,Classic Battletech,Revised,Teen (13+),Some Experience Needed,2,2004-08-19 21:00:00,4.5,Solaris 7 Coalition,,,32,,,,,,,,,,,,,,,,,,
2004,1886,,,NM00360,S7C Charity Event II: Solaris 7 Grand Unlimited Tourney & RPG- 4th Qualifier,NM - Non-Historical Miniatures,Classic Battletech,Revised,Teen (13+),Some Experience Needed,2,2004-08-20 10:00:00,4.5,Solaris 7 Coalition,,,32,,,,,,,,,,,,,,,,,,
